CCODE SCODE YEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
41 HAI 1831 1 0 0 1 1 0 0 3 -3 0
41 HAI 1832 1 0 0 1 1 0 0 3 -3 0
41 HAI 1833 1 0 0 1 1 0 0 3 -3 0
41 HAI 1834 1 0 0 1 1 0 0 3 -3 0
41 HAI 1835 1 0 0 1 1 0 0 3 -3 0
41 HAI 1836 1 0 0 1 1 0 0 3 -3 0
41 HAI 1837 1 0 0 1 1 0 0 3 -3 0
41 HAI 1838 1 0 0 1 1 0 0 3 -3 0
41 HAI 1839 1 0 0 1 1 0 0 3 -3 0
41 HAI 1840 1 0 0 1 1 0 0 3 -3 0
41 HAI 1841 1 0 0 1 1 0 0 3 -3 0
41 HAI 1842 1 0 0 1 1 0 0 3 -3 0
41 HAI 1843 1 0 0 1 1 0 0 3 -3 0
41 HAI 1844 1 0 0 1 1 0 0 3 -3 0
41 HAI 1845 1 0 0 1 1 0 0 3 -3 0
41 HAI 1846 1 0 0 1 1 0 0 3 -3 0
41 HAI 1847 1 0 0 1 1 0 0 3 -3 0
41 HAI 1848 1 0 0 1 1 0 0 3 -3 0
41 HAI 1849 1 0 0 1 1 0 0 3 -3 0
41 HAI 1850 1 0 0 1 1 0 0 3 -3 0
41 HAI 1851 1 0 0 1 1 0 0 3 -3 0
41 HAI 1852 1 0 0 1 1 0 0 3 -3 0
41 HAI 1853 1 0 0 1 1 0 0 3 -3 0
41 HAI 1854 1 0 0 1 1 0 0 3 -3 0
41 HAI 1855 1 0 0 1 1 0 0 3 -3 0
41 HAI 1856 1 0 0 1 1 0 0 3 -3 0
41 HAI 1857 1 0 0 1 1 0 0 3 -3 0
41 HAI 1858 1 0 0 1 1 0 0 3 -3 0
41 HAI 1859 1 0 0 1 1 0 0 3 -3 0
41 HAI 1860 1 0 0 1 1 0 0 3 -3 0
41 HAI 1861 1 0 0 1 1 0 0 3 -3 0
41 HAI 1862 1 0 0 1 1 0 0 3 -3 0
41 HAI 1863 1 0 0 1 1 0 0 3 -3 0
41 HAI 1864 1 0 0 1 1 0 0 3 -3 0
41 HAI 1865 1 0 0 1 1 0 0 3 -3 0
41 HAI 1866 1 0 0 1 1 0 0 3 -3 0
41 HAI 1867 1 0 0 1 1 0 0 3 -3 0
41 HAI 1868 1 0 0 1 1 0 0 3 -3 0
41 HAI 1869 1 0 0 1 1 0 0 3 -3 0
41 HAI 1870 1 0 0 1 1 0 0 3 -3 0
41 HAI 1871 1 0 0 1 1 0 0 3 -3 0
41 HAI 1872 1 0 0 1 1 0 0 3 -3 0
41 HAI 1873 1 0 0 1 1 0 0 3 -3 0
41 HAI 1874 1 0 0 1 1 0 0 3 -3 0
41 HAI 1875 1 0 0 1 1 0 0 3 -3 0
41 HAI 1876 1 0 0 1 1 0 0 3 -3 0
41 HAI 1877 1 0 0 1 1 0 0 3 -3 0
41 HAI 1878 1 0 0 1 1 0 0 3 -3 0
41 HAI 1879 1 0 0 1 1 0 0 3 -3 0
41 HAI 1880 1 0 0 1 1 0 0 3 -3 0
41 HAI 1881 1 0 0 1 1 0 0 3 -3 0
41 HAI 1882 1 0 0 1 1 0 0 3 -3 0
41 HAI 1883 1 0 0 1 1 0 0 3 -3 0
41 HAI 1884 1 0 0 1 1 0 0 3 -3 0
41 HAI 1885 1 0 0 1 1 0 0 3 -3 0
41 HAI 1886 1 0 0 1 1 0 0 3 -3 0
41 HAI 1887 1 0 0 1 1 0 0 3 -3 0
41 HAI 1888 1 0 0 1 1 0 0 3 -3 0
41 HAI 1889 1 0 0 1 1 0 0 3 -3 0
41 HAI 1890 1 0 0 1 1 0 0 3 -3 0
41 HAI 1891 1 0 0 1 1 0 0 3 -3 0
41 HAI 1892 1 0 0 1 1 0 0 3 -3 0
41 HAI 1893 1 0 0 1 1 0 0 3 -3 0
41 HAI 1894 1 0 0 1 1 0 0 3 -3 0
41 HAI 1895 1 0 0 1 1 0 0 3 -3 0
41 HAI 1896 1 0 0 1 1 0 0 3 -3 0
41 HAI 1897 1 0 0 1 1 0 0 3 -3 0
41 HAI 1898 1 0 0 1 1 0 0 3 -3 0
41 HAI 1899 1 0 0 1 1 0 0 3 -3 0
41 HAI 1900 1 0 0 1 1 0 0 3 -3 0
41 HAI 1901 1 0 0 1 1 0 0 3 -3 0
41 HAI 1902 1 0 0 1 1 0 0 3 -3 0
41 HAI 1903 1 0 0 1 1 0 0 3 -3 0
41 HAI 1904 1 0 0 1 1 0 0 3 -3 0
41 HAI 1905 1 0 0 1 1 0 0 3 -3 0
41 HAI 1906 1 0 0 1 1 0 0 3 -3 0
41 HAI 1907 1 0 0 1 1 0 0 3 -3 0
41 HAI 1908 1 0 0 1 1 0 0 3 -3 0
41 HAI 1909 1 0 0 1 1 0 0 3 -3 0
41 HAI 1910 1 0 0 1 1 0 0 3 -3 0
41 HAI 1911 1 0 0 1 1 0 0 3 -3 0
41 HAI 1912 1 0 0 1 1 0 0 3 -3 0
41 HAI 1913 1 0 0 1 1 0 0 3 -3 0
41 HAI 1914 1 0 0 1 1 0 0 3 -3 0
41 HAI 1915 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
41 HAI 1934 3 3 4 3 1 0 3 1 2 0
41 HAI 1935 3 3 4 1 1 0 3 3 0 0
41 HAI 1936 3 3 4 1 1 0 3 3 0 0
41 HAI 1937 3 3 4 1 1 0 3 3 0 0
41 HAI 1938 3 3 4 1 1 0 3 3 0 0
41 HAI 1939 3 3 4 1 1 0 3 3 0 0
41 HAI 1940 3 3 4 1 1 0 3 3 0 0
41 HAI 1941 3 3 4 1 1 0 3 3 0 0
41 HAI 1942 3 3 4 1 1 0 3 3 0 0
41 HAI 1943 3 3 4 1 1 0 3 3 0 0
41 HAI 1944 3 3 4 1 1 0 3 3 0 0
41 HAI 1945 3 3 4 1 1 0 3 3 0 0
41 HAI 1946 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1947 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1948 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1949 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1950 2 1 4 1 1 0 0 5 -5 0
41 HAI 1951 2 1 4 1 2 0 0 5 -5 0
41 HAI 1952 2 1 4 1 2 0 0 5 -5 0
41 HAI 1953 2 1 4 1 2 0 0 5 -5 0
41 HAI 1954 2 1 4 1 2 0 0 5 -5 0
41 HAI 1955 2 1 4 1 2 0 0 5 -5 0
41 HAI 1956 2 1 4 1 2 0 0 5 -5 0
41 HAI 1957 2 1 4 1 2 0 0 5 -5 0
41 HAI 1958 2 1 4 1 4 2 0 8 -8 0
41 HAI 1959 2 1 4 1 4 2 0 8 -8 0
41 HAI 1960 2 1 4 1 4 2 0 8 -8 0
41 HAI 1961 2 1 4 1 4 1 0 9 -9 0
41 HAI 1962 2 1 4 1 4 1 0 9 -9 0
41 HAI 1963 2 1 4 1 4 1 0 9 -9 0
41 HAI 1964 2 1 4 1 4 1 0 9 -9 0
41 HAI 1965 2 1 4 1 4 1 0 9 -9 0
41 HAI 1966 2 1 4 1 4 1 0 9 -9 0
41 HAI 1967 2 1 4 1 4 1 0 9 -9 0
41 HAI 1968 2 1 4 1 4 1 0 9 -9 0
41 HAI 1969 2 1 4 1 4 1 0 9 -9 0
41 HAI 1970 2 1 4 1 4 1 0 9 -9 0
41 HAI 1971 3 1 1 1 4 1 0 10 -10 0
41 HAI 1972 3 1 1 1 4 1 0 10 -10 0
41 HAI 1973 3 1 1 1 4 1 0 10 -10 0
41 HAI 1974 3 1 1 1 4 1 0 10 -10 0
41 HAI 1975 3 1 1 1 4 1 0 10 -10 0
41 HAI 1976 3 1 1 1 4 1 0 10 -10 0
41 HAI 1977 3 1 1 1 4 2 0 9 -9 0
41 HAI 1978 3 1 1 1 4 2 0 9 -9 0
41 HAI 1979 3 1 1 1 4 2 0 9 -9 0
41 HAI 1980 3 1 1 1 4 2 0 9 -9 0
41 HAI 1981 3 1 1 1 4 2 0 9 -9 0
41 HAI 1982 3 1 1 1 4 2 0 9 -9 0
41 HAI 1983 3 1 1 1 4 2 0 9 -9 0
41 HAI 1984 3 1 1 1 4 2 0 9 -9 0
41 HAI 1985 3 1 1 1 4 2 0 9 -9 0
41 HAI 1986 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1987 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 1988 1 0 0 1 4 1 0 7 -7 0
41 HAI 1989 1 0 0 1 4 2 0 6 -6 0
41 HAI 1990 3 3 4 6 2 3 7 0 7 0
41 HAI 1991 1 0 0 1 4 1 0 7 -7 0
41 HAI 1992 1 0 0 1 4 1 0 7 -7 0
41 HAI 1993 1 0 0 1 4 1 0 7 -7 0
41 HAI 1994 3 3 4 6 2 3 7 0 7 0
41 HAI 1995 3 3 4 6 2 3 7 0 7 0
41 HAI 1996 2 2 4 7 2 3 7 0 7 0
41 HAI 1997 2 2 4 7 2 3 7 0 7 0
41 HAI 1998 2 2 4 7 2 3 7 0 7 0
41 HAI 1999 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 2000 2 1 4 3 2 3 1 3 -2 0
41 HAI 2001 2 1 4 3 2 3 1 3 -2 0
41 HAI 2002 2 1 4 3 2 3 1 3 -2 0
41 HAI 2003 2 1 4 3 2 3 1 3 -2 0
41 HAI 2004 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 2005 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
41 HAI 2006 2 2 4 6 3 3 6 1 5 0
41 HAI 2007 2 2 4 6 3 3 6 1 5 0
42 DOM 1844 2 1 4 3 3 3 1 4 -3 0
42 DOM 1845 2 1 4 3 3 3 1 4 -3 0
42 DOM 1846 2 1 4 3 3 3 1 4 -3 0
42 DOM 1847 2 1 4 3 3 3 1 4 -3 0
42 DOM 1848 2 1 4 3 3 3 1 4 -3 0
42 DOM 1849 2 1 4 3 3 3 1 4 -3 0
42 DOM 1850 2 1 4 3 3 3 1 4 -3 0
42 DOM 1851 2 1 4 3 3 3 1 4 -3 0
42 DOM 1852 2 1 4 3 3 3 1 4 -3 0
42 DOM 1853 2 1 4 3 3 3 1 4 -3 0
42 DOM 1854 2 1 4 3 3 3 1 4 -3 0
42 DOM 1855 2 1 4 3 3 3 1 4 -3 0
42 DOM 1856 2 1 4 3 3 3 1 4 -3 0
42 DOM 1857 2 1 4 3 3 3 1 4 -3 0
42 DOM 1858 2 1 4 3 3 3 1 4 -3 0
42 DOM 1859 2 1 4 3 3 3 1 4 -3 0
42 DOM 1860 2 1 4 3 3 3 1 4 -3 0
42 DOM 1861 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1862 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1863 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1864 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1865 2 1 4 3 3 3 1 4 -3 0
42 DOM 1866 2 1 4 3 3 3 1 4 -3 0
42 DOM 1867 2 1 4 3 3 3 1 4 -3 0
42 DOM 1868 2 1 4 3 3 3 1 4 -3 0
42 DOM 1869 2 1 4 3 3 3 1 4 -3 0
42 DOM 1870 2 1 4 3 3 3 1 4 -3 0
42 DOM 1871 2 1 4 3 3 3 1 4 -3 0
42 DOM 1872 2 1 4 3 3 3 1 4 -3 0
42 DOM 1873 2 1 4 3 3 3 1 4 -3 0
42 DOM 1874 2 1 4 3 3 3 1 4 -3 0
42 DOM 1875 2 1 4 3 3 3 1 4 -3 0
42 DOM 1876 2 1 4 3 3 3 1 4 -3 0
42 DOM 1877 2 1 4 3 3 3 1 4 -3 0
42 DOM 1878 2 1 4 3 3 3 1 4 -3 0
42 DOM 1879 2 1 4 3 3 3 1 4 -3 0
42 DOM 1880 2 1 4 3 3 3 1 4 -3 0
42 DOM 1881 2 1 4 3 3 3 1 4 -3 0
42 DOM 1882 2 1 4 3 3 3 1 4 -3 0
42 DOM 1883 2 1 4 3 3 3 1 4 -3 0
42 DOM 1884 2 1 4 3 3 3 1 4 -3 0
42 DOM 1885 2 1 4 3 3 3 1 4 -3 0
42 DOM 1886 2 1 4 3 3 3 1 4 -3 0
42 DOM 1887 2 1 4 3 3 3 1 4 -3 0
42 DOM 1888 2 1 4 3 3 3 1 4 -3 0
42 DOM 1889 2 1 4 3 3 3 1 4 -3 0
42 DOM 1890 2 1 4 3 3 3 1 4 -3 0
42 DOM 1891 2 1 4 3 3 3 1 4 -3 0
42 DOM 1892 2 1 4 3 3 3 1 4 -3 0
42 DOM 1893 2 1 4 3 3 3 1 4 -3 0
42 DOM 1894 2 1 4 3 3 3 1 4 -3 0
42 DOM 1895 2 1 4 3 3 3 1 4 -3 0
42 DOM 1896 2 1 4 3 3 3 1 4 -3 0
42 DOM 1897 2 1 4 3 3 3 1 4 -3 0
42 DOM 1898 2 1 4 3 3 3 1 4 -3 0
42 DOM 1899 2 1 4 3 3 3 1 4 -3 0
42 DOM 1900 2 1 4 3 3 3 1 4 -3 0
42 DOM 1901 2 1 4 3 3 3 1 4 -3 0
42 DOM 1902 2 1 4 3 3 3 1 4 -3 0
42 DOM 1903 2 1 4 3 3 3 1 4 -3 0
42 DOM 1904 2 1 4 3 3 3 1 4 -3 0
42 DOM 1905 2 1 4 3 3 3 1 4 -3 0
42 DOM 1906 2 1 4 3 3 3 1 4 -3 0
42 DOM 1907 2 1 4 3 3 3 1 4 -3 0
42 DOM 1908 2 1 4 3 3 3 1 4 -3 0
42 DOM 1909 2 1 4 3 3 3 1 4 -3 0
42 DOM 1910 2 1 4 3 3 3 1 4 -3 0
42 DOM 1911 2 1 4 3 3 3 1 4 -3 0
42 DOM 1912 2 1 4 3 3 3 1 4 -3 0
42 DOM 1913 2 1 4 3 3 3 1 4 -3 0
42 DOM 1914 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1915 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1916 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1917 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1918 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1919 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1920 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1921 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1922 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1923 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1924 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
42 DOM 1925 2 1 4 3 3 3 1 4 -3 0
42 DOM 1926 2 1 4 3 3 3 1 4 -3 0
42 DOM 1927 2 1 4 3 3 3 1 4 -3 0
42 DOM 1928 2 1 4 3 3 3 1 4 -3 0
42 DOM 1929 2 1 4 3 3 3 1 4 -3 0
42 DOM 1930 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
42 DOM 1931 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
42 DOM 1932 2 1 4 1 4 1 0 9 -9 0
42 DOM 1933 2 1 4 1 4 1 0 9 -9 0
42 DOM 1934 2 1 4 1 4 1 0 9 -9 0
42 DOM 1935 2 1 4 1 4 1 0 9 -9 0
42 DOM 1936 2 1 4 1 4 1 0 9 -9 0
42 DOM 1937 2 1 4 1 4 1 0 9 -9 0
42 DOM 1938 2 1 4 1 4 1 0 9 -9 0
42 DOM 1939 2 1 4 1 4 1 0 9 -9 0
42 DOM 1940 2 1 4 1 4 1 0 9 -9 0
42 DOM 1941 2 1 4 1 4 1 0 9 -9 0
42 DOM 1942 2 1 4 1 4 1 0 9 -9 0
42 DOM 1943 2 1 4 1 4 1 0 9 -9 0
42 DOM 1944 2 1 4 1 4 1 0 9 -9 0
42 DOM 1945 2 1 4 1 4 1 0 9 -9 0
42 DOM 1946 2 1 4 1 4 1 0 9 -9 0
42 DOM 1947 2 1 4 1 4 1 0 9 -9 0
42 DOM 1948 2 1 4 1 4 1 0 9 -9 0
42 DOM 1949 2 1 4 1 4 1 0 9 -9 0
42 DOM 1950 2 1 4 1 4 1 0 9 -9 0
42 DOM 1951 2 1 4 1 4 1 0 9 -9 0
42 DOM 1952 2 1 4 1 4 1 0 9 -9 0
42 DOM 1953 2 1 4 1 4 1 0 9 -9 0
42 DOM 1954 2 1 4 1 4 1 0 9 -9 0
42 DOM 1955 2 1 4 1 4 1 0 9 -9 0
42 DOM 1956 2 1 4 1 4 1 0 9 -9 0
42 DOM 1957 2 1 4 1 4 1 0 9 -9 0
42 DOM 1958 2 1 4 1 4 1 0 9 -9 0
42 DOM 1959 2 1 4 1 4 1 0 9 -9 0
42 DOM 1960 2 1 4 1 4 1 0 9 -9 0
42 DOM 1961 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
42 DOM 1962 3 3 4 7 2 3 8 0 8 0
42 DOM 1963 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1964 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1965 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
42 DOM 1966 2 1 4 3 3 3 1 4 -3 0
42 DOM 1967 2 1 4 3 3 3 1 4 -3 0
42 DOM 1968 2 1 4 3 3 3 1 4 -3 0
42 DOM 1969 2 1 4 3 3 3 1 4 -3 0
42 DOM 1970 2 1 4 3 3 3 1 4 -3 0
42 DOM 1971 2 1 4 3 3 3 1 4 -3 0
42 DOM 1972 2 1 4 3 3 3 1 4 -3 0
42 DOM 1973 2 1 4 3 3 3 1 4 -3 0
42 DOM 1974 2 1 4 3 3 3 1 4 -3 0
42 DOM 1975 2 1 4 3 3 3 1 4 -3 0
42 DOM 1976 2 1 4 3 3 3 1 4 -3 0
42 DOM 1977 2 1 4 3 3 3 1 4 -3 0
42 DOM 1978 3 3 4 5 2 3 6 0 6 0
42 DOM 1979 3 3 4 5 2 3 6 0 6 0
42 DOM 1980 3 3 4 5 2 3 6 0 6 0
42 DOM 1981 3 3 4 5 2 3 6 0 6 0
42 DOM 1982 3 3 4 5 2 3 6 0 6 0
42 DOM 1983 3 3 4 5 2 3 6 0 6 0
42 DOM 1984 3 3 4 5 2 3 6 0 6 0
42 DOM 1985 3 3 4 5 2 3 6 0 6 0
42 DOM 1986 3 3 4 5 2 3 6 0 6 0
42 DOM 1987 3 3 4 5 2 3 6 0 6 0
42 DOM 1988 3 3 4 5 2 3 6 0 6 0
42 DOM 1989 3 3 4 5 2 3 6 0 6 0
42 DOM 1990 3 3 4 5 2 3 6 0 6 0
42 DOM 1991 3 3 4 5 2 3 6 0 6 0
42 DOM 1992 3 3 4 5 2 3 6 0 6 0
42 DOM 1993 3 3 4 5 2 3 6 0 6 0
42 DOM 1994 2 2 4 5 2 3 5 0 5 0
42 DOM 1995 2 2 4 5 2 3 5 0 5 0
42 DOM 1996 3 3 4 6 2 4 8 0 8 0
42 DOM 1997 3 3 4 6 2 4 8 0 8 0
42 DOM 1998 3 3 4 6 2 4 8 0 8 0
42 DOM 1999 3 3 4 6 2 4 8 0 8 0
42 DOM 2000 3 3 4 6 2 4 8 0 8 0
42 DOM 2001 3 3 4 6 2 4 8 0 8 0
42 DOM 2002 3 3 4 6 2 4 8 0 8 0
42 DOM 2003 3 3 4 6 2 4 8 0 8 0
42 DOM 2004 3 3 4 6 2 4 8 0 8 0
42 DOM 2005 3 3 4 6 2 4 8 0 8 0
42 DOM 2006 3 3 4 6 2 4 8 0 8 0
42 DOM 2007 3 3 4 6 2 4 8 0 8 0
51 JAM 1962 3 3 4 7 5 5 10 0 10 0
51 JAM 1963 3 3 4 7 5 5 10 0 10 0
51 JAM 1964 3 3 4 7 5 5 10 0 10 0
51 JAM 1965 3 3 4 7 5 5 10 0 10 0
51 JAM 1966 3 3 4 7 5 5 10 0 10 0
51 JAM 1967 3 3 4 7 5 5 10 0 10 0
51 JAM 1968 3 3 4 7 5 5 10 0 10 0
51 JAM 1969 3 3 4 7 5 5 10 0 10 0
51 JAM 1970 3 3 4 7 5 5 10 0 10 0
51 JAM 1971 3 3 4 7 5 5 10 0 10 0
51 JAM 1972 3 3 4 7 5 5 10 0 10 0
51 JAM 1973 3 3 4 7 5 5 10 0 10 0
51 JAM 1974 3 3 4 7 5 5 10 0 10 0
51 JAM 1975 3 3 4 7 5 5 10 0 10 0
51 JAM 1976 3 3 4 7 5 5 10 0 10 0
51 JAM 1977 3 3 4 7 5 5 10 0 10 0
51 JAM 1978 3 3 4 7 5 5 10 0 10 0
51 JAM 1979 3 3 4 7 5 5 10 0 10 0
51 JAM 1980 3 3 4 7 5 5 10 0 10 0
51 JAM 1981 3 3 4 7 5 5 10 0 10 0
51 JAM 1982 3 3 4 7 5 5 10 0 10 0
51 JAM 1983 3 3 4 7 5 5 10 0 10 0
51 JAM 1984 3 3 4 7 5 5 10 0 10 0
51 JAM 1985 3 3 4 7 5 5 10 0 10 0
51 JAM 1986 3 3 4 7 5 5 10 0 10 0
51 JAM 1987 3 3 4 7 5 5 10 0 10 0
51 JAM 1988 3 3 4 7 5 5 10 0 10 0
51 JAM 1989 3 3 4 7 5 5 10 0 10 0
51 JAM 1990 3 3 4 7 5 5 10 0 10 0
51 JAM 1991 3 3 4 7 5 5 10 0 10 0
51 JAM 1992 3 3 4 7 5 5 10 0 10 0
51 JAM 1993 3 3 4 7 2 4 9 0 9 0
51 JAM 1994 3 3 4 7 2 4 9 0 9 0
51 JAM 1995 3 3 4 7 2 4 9 0 9 0
51 JAM 1996 3 3 4 7 2 4 9 0 9 0
51 JAM 1997 3 3 4 7 2 4 9 0 9 0
51 JAM 1998 3 3 4 7 2 4 9 0 9 0
51 JAM 1999 3 3 4 7 2 4 9 0 9 0
51 JAM 2000 3 3 4 7 2 4 9 0 9 0
51 JAM 2001 3 3 4 7 2 4 9 0 9 0
51 JAM 2002 3 3 4 7 2 4 9 0 9 0
51 JAM 2003 3 3 4 7 2 4 9 0 9 0
51 JAM 2004 3 3 4 7 2 4 9 0 9 0
51 JAM 2005 3 3 4 7 2 4 9 0 9 0
51 JAM 2006 3 3 4 7 2 4 9 0 9 0
51 JAM 2007 3 3 4 7 2 4 9 0 9 0
52 TRI 1962 3 3 4 7 2 3 8 0 8 0
52 TRI 1963 3 3 4 7 2 3 8 0 8 0
52 TRI 1964 3 3 4 7 2 3 8 0 8 0
52 TRI 1965 3 3 4 7 2 3 8 0 8 0
52 TRI 1966 3 3 4 7 2 3 8 0 8 0
52 TRI 1967 3 3 4 7 2 3 8 0 8 0
52 TRI 1968 3 3 4 7 2 3 8 0 8 0
52 TRI 1969 3 3 4 7 2 3 8 0 8 0
52 TRI 1970 3 3 4 7 2 3 8 0 8 0
52 TRI 1971 3 3 4 7 2 3 8 0 8 0
52 TRI 1972 3 3 4 7 2 3 8 0 8 0
52 TRI 1973 3 3 4 7 2 3 8 0 8 0
52 TRI 1974 3 3 4 7 2 3 8 0 8 0
52 TRI 1975 3 3 4 7 2 3 8 0 8 0
52 TRI 1976 3 3 4 7 2 3 8 0 8 0
52 TRI 1977 3 3 4 7 2 3 8 0 8 0
52 TRI 1978 3 3 4 7 2 3 8 0 8 0
52 TRI 1979 3 3 4 7 2 3 8 0 8 0
52 TRI 1980 3 3 4 7 2 3 8 0 8 0
52 TRI 1981 3 3 4 7 2 3 8 0 8 0
52 TRI 1982 3 3 4 7 2 3 8 0 8 0
52 TRI 1983 3 3 4 7 2 3 8 0 8 0
52 TRI 1984 3 3 4 7 2 4 9 0 9 0
52 TRI 1985 3 3 4 7 2 4 9 0 9 0
52 TRI 1986 3 3 4 7 2 4 9 0 9 0
52 TRI 1987 3 3 4 7 2 4 9 0 9 0
52 TRI 1988 3 3 4 7 2 4 9 0 9 0
52 TRI 1989 3 3 4 7 2 4 9 0 9 0
52 TRI 1990 3 3 4 7 2 4 9 0 9 0
52 TRI 1991 3 3 4 7 2 4 9 0 9 0
52 TRI 1992 3 3 4 7 2 4 9 0 9 0
52 TRI 1993 3 3 4 7 2 4 9 0 9 0
52 TRI 1994 3 3 4 7 2 4 9 0 9 0
52 TRI 1995 3 3 4 7 2 4 9 0 9 0
52 TRI 1996 3 3 4 7 2 4 9 0 9 0
52 TRI 1997 3 3 4 7 5 5 10 0 10 0
52 TRI 1998 3 3 4 7 5 5 10 0 10 0
52 TRI 1999 3 3 4 7 5 5 10 0 10 0
52 TRI 2000 3 3 4 7 5 5 10 0 10 0
52 TRI 2001 3 3 4 7 5 5 10 0 10 0
52 TRI 2002 3 3 4 7 5 5 10 0 10 0
52 TRI 2003 3 3 4 7 5 5 10 0 10 0
52 TRI 2004 3 3 4 7 5 5 10 0 10 0
52 TRI 2005 3 3 4 7 5 5 10 0 10 0
52 TRI 2006 3 3 4 7 5 5 10 0 10 0
52 TRI 2007 3 3 4 7 5 5 10 0 10 0
53 BAR 1966 . . . . . . . . 10 3
53 BAR 1967 . . . . . . . . 10 3
53 BAR 1968 . . . . . . . . 10 3
53 BAR 1969 . . . . . . . . 10 3
53 BAR 1970 . . . . . . . . 10 3
53 BAR 1971 . . . . . . . . 10 3
53 BAR 1972 . . . . . . . . 10 3
53 BAR 1973 . . . . . . . . 10 2
53 BAR 1974 . . . . . . . . 10 2
53 BAR 1975 . . . . . . . . 10 2
53 BAR 1976 . . . . . . . . 10 2
53 BAR 1977 . . . . . . . . 10 2
53 BAR 1978 . . . . . . . . 10 2
53 BAR 1979 . . . . . . . . 10 2
53 BAR 1980 . . . . . . . . 10 2
53 BAR 1981 . . . . . . . . 10 2
53 BAR 1982 . . . . . . . . 10 2
53 BAR 1983 . . . . . . . . 10 2
53 BAR 1984 . . . . . . . . 10 2
53 BAR 1985 . . . . . . . . 10 2
53 BAR 1986 . . . . . . . . 10 2
53 BAR 1987 . . . . . . . . 10 2
53 BAR 1988 . . . . . . . . 10 2
53 BAR 1989 . . . . . . . . 10 2
53 BAR 1990 . . . . . . . . 10 2
53 BAR 1991 . . . . . . . . 10 2
53 BAR 1992 . . . . . . . . 10 2
53 BAR 1993 . . . . . . . . 10 2
53 BAR 1994 . . . . . . . . 10 2
53 BAR 1995 . . . . . . . . 10 2
53 BAR 1996 . . . . . . . . 10 2
53 BAR 1997 . . . . . . . . 10 2
53 BAR 1998 . . . . . . . . 10 2
53 BAR 1999 . . . . . . . . 10 2
53 BAR 2000 . . . . . . . . 10 2
53 BAR 2001 . . . . . . . . 10 2
53 BAR 2002 . . . . . . . . 10 2
53 BAR 2003 . . . . . . . . 10 2
53 BAR 2004 . . . . . . . . 10 2
53 BAR 2005 . . . . . . . . 10 2
53 BAR 2006 . . . . . . . . 10 2
53 BAR 2007 . . . . . . . . 10 2
70 MEX 1821 1 0 0 3 3 3 1 2 -1 3
70 MEX 1822 1 0 0 3 3 3 1 2 -1 0
70 MEX 1823 1 0 0 3 3 3 1 2 -1 0
70 MEX 1824 1 0 0 3 3 3 1 2 -1 0
70 MEX 1825 1 0 0 3 3 3 1 2 -1 0
70 MEX 1826 1 0 0 3 3 3 1 2 -1 0
70 MEX 1827 1 0 0 3 3 3 1 2 -1 0
70 MEX 1828 1 0 0 3 3 3 1 2 -1 0
70 MEX 1829 1 0 0 3 3 3 1 2 -1 0
70 MEX 1830 1 0 0 3 3 3 1 2 -1 0
70 MEX 1831 1 0 0 3 3 3 1 2 -1 0
70 MEX 1832 1 0 0 3 3 3 1 2 -1 0
70 MEX 1833 1 0 0 3 3 3 1 2 -1 0
70 MEX 1834 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
