CCODE SCODE STARTDATE STARTYEAR ENDDATE ENDYEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
630 IRN 4/8/1997 1997 24/1/2004 2004 3 2 3 4 3 3 4 1 3 0
630 IRN 25/1/2004 2004 26/5/2004 2004 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 27/5/2004 2004 31/12/2007 2007 2 1 4 2 3 2 0 6 -6 0
640 TUR 1/1/1816 1816 23/12/1876 1876 3 1 1 1 4 1 0 10 -10 1
640 TUR 24/12/1876 1876 5/2/1877 1877 3 1 2 3 3 3 1 5 -4 0
640 TUR 6/2/1877 1877 17/12/1908 1908 3 1 1 1 4 1 0 10 -10 0
640 TUR 18/12/1908 1908 13/4/1909 1909 3 1 2 3 3 3 1 5 -4 0
640 TUR 14/4/1909 1909 30/10/1918 1918 3 1 2 5 3 3 3 4 -1 0
640 TUR 31/10/1918 1918 1/11/1922 1922 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
640 TUR 2/11/1922 1922 29/10/1923 1923 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
640 TUR 30/10/1923 1923 14/12/1934 1934 2 1 4 3 4 2 0 6 -6 0
640 TUR 15/12/1934 1934 8/1/1946 1946 2 1 4 3 4 1 0 7 -7 0
640 TUR 9/1/1946 1946 27/1/1954 1954 2 2 4 6 2 4 7 0 7 0
640 TUR 28/1/1954 1954 27/5/1960 1960 2 2 4 5 3 3 5 1 4 0
640 TUR 28/5/1960 1960 20/7/1961 1961 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
640 TUR 21/7/1961 1961 10/10/1965 1965 3 3 4 7 2 4 9 0 9 0
640 TUR 11/10/1965 1965 26/4/1971 1971 3 3 4 6 2 4 8 0 8 0
640 TUR 27/4/1971 1971 14/10/1973 1973 2 2 4 3 4 2 2 4 -2 0
640 TUR 15/10/1973 1973 12/9/1980 1980 3 3 4 7 2 4 9 0 9 0
640 TUR 13/9/1980 1980 6/11/1983 1983 2 2 4 1 4 1 2 7 -5 0
640 TUR 7/11/1983 1983 9/11/1989 1989 2 2 4 6 2 4 7 0 7 0
640 TUR 10/11/1989 1989 5/7/1993 1993 3 3 4 7 2 4 9 0 9 0
640 TUR 6/7/1993 1993 15/6/1997 1997 3 3 4 7 3 4 9 1 8 0
640 TUR 16/6/1997 1997 31/12/2007 2007 3 3 4 7 3 3 8 1 7 0
645 IRQ 3/10/1932 1932 29/10/1936 1936 3 1 2 3 3 3 1 5 -4 1
645 IRQ 30/10/1936 1936 2/5/1941 1941 1 0 0 1 3 3 1 4 -3 0
645 IRQ 3/5/1941 1941 14/7/1958 1958 3 1 2 3 3 3 1 5 -4 0
645 IRQ 15/7/1958 1958 17/7/1968 1968 1 0 0 1 3 2 0 5 -5 0
645 IRQ 18/7/1968 1968 16/7/1979 1979 2 0 0 1 4 1 0 7 -7 0
645 IRQ 17/7/1979 1979 9/4/2003 2003 2 1 4 1 4 1 0 9 -9 0
645 IRQ 10/4/2003 2003 21/5/2003 2003 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
645 IRQ 22/5/2003 2003 31/12/2007 2007 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
651 EGY 1/1/1827 1827 31/12/1855 1855 . . . . . . . . -10 8
651 EGY 28/2/1922 1922 19/7/1928 1928 3 1 1 7 5 5 7 3 4 4
651 EGY 20/7/1928 1928 22/10/1930 1930 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
651 EGY 23/10/1930 1930 30/11/1934 1934 3 1 1 1 3 3 1 7 -6 0
651 EGY 1/12/1934 1934 12/12/1935 1935 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
651 EGY 13/12/1935 1935 23/7/1952 1952 3 1 1 7 3 3 5 4 1 0
651 EGY 24/7/1952 1952 26/10/1976 1976 2 1 4 3 4 1 0 7 -7 0
651 EGY 27/10/1976 1976 26/2/2005 2005 2 1 4 3 4 2 0 6 -6 0
651 EGY 27/2/2005 2005 31/12/2007 2007 2 1 4 3 3 3 1 4 -3 0
652 SYR 1/1/1946 1946 19/12/1949 1949 3 3 4 5 1 0 5 0 5 1
652 SYR 20/12/1949 1949 5/9/1950 1950 1 0 0 1 4 1 0 7 -7 0
652 SYR 6/9/1950 1950 28/11/1951 1951 2 1 4 7 3 3 5 3 2 0
652 SYR 29/11/1951 1951 25/2/1954 1954 1 0 0 1 4 1 0 7 -7 0
652 SYR 26/2/1954 1954 1/2/1958 1958 3 3 4 7 1 0 7 0 7 0
652 SYR 2/2/1958 1958 29/9/1961 1961 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
652 SYR 30/9/1961 1961 8/3/1963 1963 2 1 4 5 3 2 2 4 -2 0
652 SYR 9/3/1963 1963 13/11/1970 1970 2 1 4 1 3 2 0 7 -7 0
652 SYR 14/11/1970 1970 16/7/2000 2000 2 1 4 1 4 1 0 9 -9 0
652 SYR 17/7/2000 2000 31/12/2007 2007 2 1 4 3 4 1 0 7 -7 0
660 LEB 22/11/1944 1944 17/8/1970 1970 3 3 4 3 3 3 4 2 2 1
660 LEB 18/8/1970 1970 25/5/1975 1975 3 3 4 4 2 3 5 0 5 0
660 LEB 26/5/1975 1975 21/9/1990 1990 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 22/9/1990 1990 27/4/2005 2005 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 28/4/2005 2005 31/12/2007 2007 3 3 4 7 3 3 8 1 7 0
663 JOR 25/5/1946 1946 30/6/1951 1951 3 1 1 1 4 1 0 10 -10 0
663 JOR 1/7/1951 1951 8/1/1952 1952 3 1 2 3 3 3 1 5 -4 0
663 JOR 9/1/1952 1952 13/3/1957 1957 3 1 2 5 3 3 3 4 -1 0
663 JOR 14/3/1957 1957 9/11/1974 1974 3 1 2 2 4 1 0 9 -9 0
663 JOR 10/11/1974 1974 10/1/1984 1984 3 1 2 1 4 1 0 10 -10 0
663 JOR 11/1/1984 1984 8/11/1989 1989 3 1 2 2 4 1 0 9 -9 0
663 JOR 9/11/1989 1989 5/7/1992 1992 3 1 2 3 3 3 1 5 -4 0
663 JOR 6/7/1992 1992 30/7/2007 2007 3 1 2 3 2 4 2 4 -2 0
663 JOR 31/7/2007 2007 31/12/2007 2007 3 1 2 3 3 4 2 5 -3 0
666 ISR 14/5/1948 1948 4/6/1967 1967 3 3 4 7 5 5 10 0 10 0
666 ISR 5/6/1967 1967 7/9/1999 1999 3 3 4 7 2 4 9 0 9 0
666 ISR 8/9/1999 1999 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
670 SAU 23/9/1932 1932 31/12/2007 2007 3 1 1 1 4 1 0 10 -10 1
678 YEM 30/10/1918 1918 30/6/1946 1946 3 1 1 1 4 1 0 10 -10 0
678 YEM 1/7/1946 1946 17/2/1948 1948 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
678 YEM 18/2/1948 1948 19/9/1962 1962 3 1 1 1 3 3 1 7 -6 0
678 YEM 20/9/1962 1962 5/11/1966 1966 1 0 0 5 3 2 2 2 0 0
678 YEM 6/11/1966 1966 13/6/1974 1974 1 0 0 3 3 2 0 3 -3 0
678 YEM 14/6/1974 1974 11/10/1977 1977 2 0 0 3 4 2 0 4 -4 0
678 YEM 12/10/1977 1977 30/6/1988 1988 2 1 4 3 4 2 0 6 -6 0
678 YEM 1/7/1988 1988 21/5/1990 1990 2 1 4 3 3 2 0 5 -5 0
678 YEM 22/5/1990 1990 27/4/1993 1993 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
678 YEM 28/4/1993 1993 31/12/2007 2007 2 0 0 2 3 3 1 3 -2 0
680 YPR 30/11/1967 1967 30/11/1970 1970 2 1 4 3 3 2 0 5 -5 0
680 YPR 1/12/1970 1970 30/6/1974 1974 2 1 4 3 4 2 0 6 -6 0
680 YPR 1/7/1974 1974 27/12/1978 1978 2 1 4 3 4 1 0 7 -7 0
680 YPR 28/12/1978 1978 6/2/1986 1986 2 1 4 2 4 1 0 8 -8 0
680 YPR 7/2/1986 1986 21/5/1990 1990 2 1 4 3 4 1 0 7 -7 0
690 KUW 19/6/1961 1961 15/1/1965 1965 3 1 2 3 4 1 0 8 -8 4
690 KUW 16/1/1965 1965 23/1/1971 1971 3 1 2 2 4 1 0 9 -9 0
690 KUW 24/1/1971 1971 29/8/1976 1976 3 1 2 3 4 1 0 8 -8 0
690 KUW 30/8/1976 1976 23/2/1981 1981 3 1 2 1 4 1 0 10 -10 0
690 KUW 24/2/1981 1981 3/7/1986 1986 3 1 2 3 4 1 0 8 -8 0
690 KUW 4/7/1986 1986 10/6/1990 1990 3 1 2 1 4 1 0 10 -10 0
690 KUW 11/6/1990 1990 20/4/1991 1991 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
690 KUW 21/4/1991 1991 5/10/1992 1992 3 1 2 1 4 2 0 9 -9 0
690 KUW 6/10/1992 1992 31/12/2007 2007 3 1 2 3 4 2 0 7 -7 0
692 BAH 15/8/1971 1971 7/12/1973 1973 3 1 2 1 4 1 0 10 -10 0
692 BAH 8/12/1973 1973 25/8/1975 1975 3 1 2 3 4 2 0 7 -7 0
692 BAH 26/8/1975 1975 16/1/1993 1993 3 1 2 1 4 1 0 10 -10 0
692 BAH 17/1/1993 1993 31/12/1998 1998 3 1 2 2 4 1 0 9 -9 0
692 BAH 1/1/1999 1999 14/2/2001 2001 3 1 1 2 4 1 0 9 -9 0
692 BAH 15/2/2001 2001 23/10/2002 2002 3 1 1 2 4 2 0 8 -8 0
692 BAH 24/10/2002 2002 31/12/2007 2007 3 1 1 2 3 2 0 7 -7 0
694 QAT 3/9/1971 1971 31/12/2007 2007 3 1 1 1 4 1 0 10 -10 0
696 UAE 2/12/1971 1971 31/12/2007 2007 3 1 2 3 4 1 0 8 -8 0
698 OMA 1/1/1816 1816 31/12/1931 1931 3 1 1 1 1 0 0 6 -6 1
698 OMA 1/1/1932 1932 19/7/1957 1957 3 1 1 1 2 0 0 6 -6 0
698 OMA 20/7/1957 1957 21/12/1991 1991 3 1 1 1 4 1 0 10 -10 0
698 OMA 22/12/1991 1991 26/11/2002 2002 3 1 1 2 4 1 0 9 -9 0
698 OMA 27/11/2002 2002 31/12/2007 2007 3 1 1 2 4 2 0 8 -8 0
700 AFG 1/1/1816 1816 30/12/1888 1935 3 1 1 1 3 3 1 7 -6 3
700 AFG 1/5/1919 1919 30/6/1935 1935 3 1 1 1 3 3 1 7 -6 1
700 AFG 1/7/1935 1935 30/6/1945 1945 3 1 1 1 3 2 0 8 -8 0
700 AFG 1/7/1945 1945 7/9/1953 1953 3 1 1 1 4 1 0 10 -10 0
700 AFG 8/9/1953 1953 9/9/1964 1964 3 1 2 1 4 1 0 10 -10 0
700 AFG 10/9/1964 1964 17/7/1973 1973 3 1 2 3 4 2 0 7 -7 0
700 AFG 18/7/1973 1973 31/12/1976 1976 1 0 0 1 4 1 0 7 -7 0
700 AFG 1/1/1977 1977 16/4/1978 1978 2 0 0 1 4 1 0 7 -7 0
700 AFG 17/4/1978 1978 27/12/1979 1979 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
700 AFG 28/12/1979 1979 3/2/1989 1989 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
700 AFG 4/2/1989 1989 16/4/1992 1992 2 1 4 2 4 1 0 8 -8 0
700 AFG 17/4/1992 1992 26/9/1996 1996 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
700 AFG 27/9/1996 1996 7/10/2001 2001 1 0 0 1 4 1 0 7 -7 0
700 AFG 8/10/2001 2001 22/12/2001 2001 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
700 AFG 23/12/2001 2001 31/12/2007 2007 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
701 TKM 27/10/1991 1991 18/5/1992 1992 2 1 4 2 4 1 0 8 -8 0
701 TKM 19/5/1992 1992 31/12/2007 2007 2 1 4 1 4 1 0 9 -9 0
702 TAJ 9/9/1991 1991 10/11/1992 1992 2 1 4 3 2 3 1 3 -2 0
702 TAJ 11/11/1992 1992 27/6/1997 1997 2 1 4 3 4 2 0 6 -6 0
702 TAJ 28/6/1997 1997 12/11/1998 1998 2 1 4 3 3 2 0 5 -5 0
702 TAJ 13/11/1998 1998 25/6/2003 2003 2 1 4 4 3 3 2 3 -1 0
702 TAJ 26/6/2003 2003 31/12/2007 2007 2 1 4 3 3 3 1 4 -3 0
703 KYR 31/8/1991 1991 13/8/2005 2005 2 1 4 4 3 2 1 4 -3 0
703 KYR 14/8/2005 2005 10/3/2006 2006 2 2 4 4 1 0 3 0 3 0
703 KYR 11/3/2006 2006 15/12/2007 2007 2 2 4 5 2 0 4 0 4 0
703 KYR 16/12/2007 2007 31/12/2007 2007 2 2 4 4 2 0 3 0 3 0
704 UZB 31/8/1991 1991 31/12/2007 2007 2 1 4 1 4 1 0 9 -9 0
705 KZK 16/12/1991 1991 15/8/1995 1995 2 1 4 3 3 3 1 4 -3 0
705 KZK 16/8/1995 1995 25/6/2002 2002 2 1 4 2 3 3 1 5 -4 0
705 KZK 26/6/2002 2002 31/12/2007 2007 2 1 4 2 3 2 0 6 -6 0
710 CHN 1/1/1816 1816 12/10/1860 1860 3 1 1 1 3 3 1 7 -6 1
710 CHN 13/10/1860 1860 30/6/1862 1862 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
710 CHN 1/7/1862 1862 15/10/1911 1911 3 1 1 1 3 3 1 7 -6 0
710 CHN 16/10/1911 1911 10/3/1912 1912 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
710 CHN 11/3/1912 1912 4/11/1913 1913 1 0 0 5 3 3 3 1 2 0
710 CHN 5/11/1913 1913 1/5/1914 1914 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
710 CHN 2/5/1914 1914 7/7/1937 1937 2 1 4 1 3 3 1 6 -5 0
710 CHN 8/7/1937 1937 25/12/1946 1946 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
710 CHN 26/12/1946 1946 10/1/1949 1949 2 1 4 1 3 3 1 6 -5 0
710 CHN 11/1/1949 1949 30/9/1949 1949 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
710 CHN 1/10/1949 1949 30/4/1966 1966 2 1 4 2 4 1 0 8 -8 0
710 CHN 1/5/1966 1966 14/4/1969 1969 2 1 4 1 4 1 0 9 -9 0
710 CHN 15/4/1969 1969 9/9/1976 1976 2 1 4 2 4 1 0 8 -8 0
710 CHN 10/9/1976 1976 31/12/2007 2007 2 1 4 3 4 1 0 7 -7 0
711 TBT 1/1/1913 1913 1/10/1950 1950 . . . . . . . . -10 8
712 MON 13/3/1921 1921 30/6/1934 1934 2 1 4 3 4 1 0 7 -7 4
712 MON 1/7/1934 1934 28/1/1952 1952 2 1 4 1 4 1 0 9 -9 0
712 MON 29/1/1952 1952 29/7/1990 1990 2 1 4 3 4 1 0 7 -7 0
712 MON 30/7/1990 1990 13/1/1992 1992 2 2 4 5 3 2 4 2 2 0
712 MON 14/1/1992 1992 30/6/1996 1996 3 3 4 7 2 4 9 0 9 0
712 MON 1/7/1996 1996 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
713 TAW 8/12/1949 1949 5/4/1975 1975 2 1 4 2 4 1 0 8 -8 1
713 TAW 6/4/1975 1975 14/7/1987 1987 2 1 4 3 4 1 0 7 -7 0
713 TAW 15/7/1987 1987 19/12/1992 1992 2 1 4 3 2 4 2 3 -1 0
713 TAW 20/12/1992 1992 23/3/1996 1996 2 2 4 5 5 5 7 0 7 0
713 TAW 24/3/1996 1996 14/6/1997 1997 3 3 4 5 5 5 8 0 8 0
713 TAW 15/6/1997 1997 19/5/2004 2004 3 3 4 6 5 5 9 0 9 0
713 TAW 20/5/2004 2004 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
730 KOR 1/1/1816 1816 22/8/1910 1910 3 1 1 7 3 3 5 4 1 1
731 PRK 9/9/1948 1948 30/6/1956 1956 2 1 4 3 4 1 0 7 -7 1
731 PRK 1/7/1956 1956 15/10/1966 1966 2 1 4 2 4 1 0 8 -8 0
731 PRK 16/10/1966 1966 31/12/2007 2007 2 1 4 1 4 1 0 9 -9 0
732 ROK 15/8/1948 1948 5/8/1952 1952 2 1 4 3 3 3 1 4 -3 0
732 ROK 6/8/1952 1952 15/4/1960 1960 2 1 4 2 3 3 1 5 -4 0
732 ROK 16/4/1960 1960 15/7/1960 1960 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
732 ROK 16/7/1960 1960 16/5/1961 1961 3 3 4 7 2 3 8 0 8 0
732 ROK 17/5/1961 1961 17/12/1963 1963 1 0 0 1 4 1 0 7 -7 0
732 ROK 18/12/1963 1963 17/10/1972 1972 3 3 4 3 2 3 4 1 3 0
732 ROK 18/10/1972 1972 27/2/1973 1973 2 1 4 1 4 1 0 9 -9 0
732 ROK 28/2/1973 1973 3/3/1981 1981 2 1 4 1 4 2 0 8 -8 0
732 ROK 4/3/1981 1981 29/6/1987 1987 2 1 4 3 3 2 0 5 -5 0
732 ROK 30/6/1987 1987 25/2/1988 1988 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
732 ROK 26/2/1988 1988 25/2/1998 1998 2 2 4 6 3 4 7 1 6 0
732 ROK 26/2/1998 1998 31/12/2007 2007 3 3 4 6 2 4 8 0 8 0
740 JPN 1/1/1816 1816 29/7/1858 1858 3 1 1 1 4 1 0 10 -10 1
740 JPN 30/7/1858 1858 3/1/1868 1868 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
740 JPN 4/1/1868 1868 3/9/1945 1945 3 1 2 7 3 3 5 4 1 0
740 JPN 4/9/1945 1945 28/4/1952 1952 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
740 JPN 29/4/1952 1952 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
750 IND 15/08/1947 1947 26/6/1975 1975 3 3 4 7 2 4 9 0 9 4
750 IND 27/6/1975 1975 30/6/1977 1977 3 3 4 6 2 3 7 0 7 0
750 IND 1/7/1977 1977 14/5/1995 1995 3 3 4 7 2 3 8 0 8 0
750 IND 15/5/1995 1995 31/12/2007 2007 3 3 4 7 2 4 9 0 9 0
760 BHU 1/1/1949 1949 25/3/2005 2005 3 1 1 1 4 1 0 10 -10 1
760 BHU 26/3/2005 2005 31/12/2007 2007 3 1 1 2 2 0 0 5 -5 0
770 PAK 14/8/1947 1947 11/9/1948 1948 2 1 4 1 2 3 1 5 -4 0
770 PAK 12/9/1948 1948 7/3/1949 1949 2 2 4 3 2 3 3 1 2 0
770 PAK 8/3/1949 1949 16/10/1951 1951 2 2 4 4 2 3 4 0 4 0
770 PAK 17/10/1951 1951 29/2/1956 1956 2 2 4 5 2 3 5 0 5 0
770 PAK 1/3/1956 1956 7/10/1958 1958 3 3 4 7 2 3 8 0 8 0
770 PAK 8/10/1958 1958 8/6/1962 1962 1 0 0 1 4 1 0 7 -7 0
770 PAK 9/6/1962 1962 28/11/1969 1969 2 2 4 3 3 3 3 2 1 0
770 PAK 29/11/1969 1969 26/7/1971 1971 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
770 PAK 27/7/1971 1971 31/12/1971 1971 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
770 PAK 1/1/1972 1972 13/8/1973 1973 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
770 PAK 14/8/1973 1973 5/7/1977 1977 3 3 4 7 2 3 8 0 8 0
770 PAK 6/7/1977 1977 10/3/1985 1985 1 0 0 1 4 1 0 7 -7 0
770 PAK 11/3/1985 1985 16/11/1988 1988 2 0 0 3 4 2 0 4 -4 0
770 PAK 17/11/1988 1988 15/2/1997 1997 3 3 4 7 2 3 8 0 8 0
770 PAK 16/2/1997 1997 12/10/1999 1999 3 3 4 6 2 3 7 0 7 0
770 PAK 13/10/1999 1999 17/11/2002 2002 1 0 0 1 4 2 0 6 -6 0
770 PAK 18/11/2002 2002 9/3/2007 2007 2 0 0 2 4 2 0 5 -5 0
770 PAK 10/3/2007 2007 27/11/2007 2007 2 0 0 2 3 3 1 3 -2 0
770 PAK 28/11/2007 2007 31/12/2007 2007 2 0 0 4 2 3 2 0 2 0
771 BNG 16/12/1971 1971 16/12/1974 1974 3 3 4 7 2 3 8 0 8 4
771 BNG 17/12/1974 1974 7/11/1975 1975 2 2 4 3 4 2 2 4 -2 0
771 BNG 8/11/1975 1975 30/11/1978 1978 1 0 0 1 4 1 0 7 -7 0
771 BNG 1/12/1978 1978 24/3/1982 1982 2 0 0 2 3 2 0 4 -4 0
771 BNG 25/3/1982 1982 10/11/1986 1986 1 0 0 1 4 1 0 7 -7 0
771 BNG 11/11/1986 1986 25/9/1991 1991 2 0 0 2 4 2 0 5 -5 0
771 BNG 26/9/1991 1991 10/1/2007 2007 3 3 4 5 2 3 6 0 6 0
771 BNG 11/1/2007 2007 8/9/2007 2007 2 1 4 1 4 2 0 8 -8 0
771 BNG 9/9/2007 2007 31/12/2007 2007 2 1 4 2 3 2 0 6 -6 0
775 MYA 1/1/1816 1816 31/12/1885 1885 . . . . . . . . -10 8
775 MYA 4/1/1948 1948 2/3/1962 1962 3 3 4 7 2 3 8 0 8 0
775 MYA 3/3/1962 1962 30/6/1963 1963 1 0 0 1 4 2 0 6 -6 0
775 MYA 1/7/1963 1963 31/12/1970 1970 1 0 0 1 4 1 0 7 -7 0
775 MYA 1/1/1971 1971 31/12/1973 1973 2 0 0 1 4 1 0 7 -7 0
775 MYA 1/1/1974 1974 30/6/1980 1980 2 0 0 2 4 1 0 6 -6 0
775 MYA 1/7/1980 1980 18/9/1988 1988 2 1 4 2 4 1 0 8 -8 0
775 MYA 19/9/1988 1988 27/5/1990 1990 2 1 4 3 4 2 0 6 -6 0
775 MYA 28/5/1990 1990 19/10/2004 2004 2 1 4 3 4 1 0 7 -7 0
775 MYA 20/10/2004 2004 31/12/2007 2007 2 1 4 2 4 1 0 8 -8 0
780 SRI 4/2/1948 1948 20/7/1960 1960 3 3 4 7 1 0 7 0 7 0
780 SRI 21/7/1960 1960 27/5/1970 1970 3 3 4 7 2 0 7 0 7 0
780 SRI 28/5/1970 1970 16/8/1978 1978 3 3 4 7 2 3 8 0 8 0
780 SRI 17/8/1978 1978 22/12/1982 1982 3 3 4 5 2 3 6 0 6 0
780 SRI 23/12/1982 1982 6/12/2001 2001 3 3 4 5 3 3 6 1 5 0
780 SRI 7/12/2001 2001 4/11/2003 2003 3 3 4 6 3 3 7 1 6 0
780 SRI 5/11/2003 2003 22/10/2006 2006 3 3 4 5 3 3 6 1 5 0
780 SRI 23/10/2006 2006 31/12/2007 2007 3 3 4 5 3 4 7 1 6 0
781 MAD 26/5/1965 1965 30/6/1975 1975 . . . . . . . . 5 8
781 MAD 1/7/1975 1975 30/6/1978 1978 . . . . . . . . 1 7
781 MAD 1/7/1978 1978 30/6/1985 1985 . . . . . . . . -2 7
781 MAD 1/7/1985 1985 30/6/1988 1988 . . . . . . . . -3 7
781 MAD 1/7/1988 1988 30/6/1992 1992 . . . . . . . . -5 7
781 MAD 1/7/1992 1992 30/6/1997 1997 . . . . . . . . -6 7
781 MAD 1/7/1997 1997 31/12/2007 2007 . . . . . . . . -5 7
790 NEP 1/1/1816 1816 30/6/1846 1846 3 1 1 1 3 3 1 7 -6 1
790 NEP 1/7/1846 1846 15/6/1947 1947 1 0 0 1 3 3 1 4 -3 0
790 NEP 16/6/1947 1947 12/2/1951 1951 1 0 0 1 3 2 0 5 -5 0
790 NEP 13/2/1951 1951 26/7/1957 1957 3 1 1 2 3 2 0 7 -7 0
790 NEP 27/7/1957 1957 15/2/1959 1959 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
790 NEP 16/2/1959 1959 15/12/1960 1960 3 3 4 3 3 3 4 2 2 0
790 NEP 16/12/1960 1960 16/12/1962 1962 3 1 1 1 4 1 0 10 -10 0
790 NEP 17/12/1962 1962 9/5/1981 1981 3 1 2 2 4 1 0 9 -9 0
790 NEP 10/5/1981 1981 9/11/1990 1990 3 2 3 3 4 2 2 4 -2 0
790 NEP 10/11/1990 1990 16/5/1999 1999 3 2 3 6 2 0 5 0 5 0
790 NEP 17/5/1999 1999 4/10/2002 2002 3 2 3 6 3 4 7 1 6 0
790 NEP 5/10/2002 2002 24/4/2006 2006 3 1 2 1 3 3 1 7 -6 0
790 NEP 25/4/2006 2006 17/5/2006 2006 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
790 NEP 18/5/2006 2006 31/12/2007 2007 2 2 4 6 3 4 7 1 6 0
800 THI 1/1/1816 1816 24/6/1932 1932 3 1 1 1 4 1 0 10 -10 1
800 THI 25/6/1932 1932 2/3/1935 1935 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
800 THI 3/3/1935 1935 21/12/1941 1941 2 1 4 3 3 3 1 4 -3 0
800 THI 22/12/1941 1941 30/6/1942 1942 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
800 THI 1/7/1942 1942 30/6/1952 1952 2 1 4 3 3 3 1 4 -3 0
800 THI 1/7/1952 1952 30/6/1955 1955 2 1 4 3 4 2 0 6 -6 0
800 THI 1/7/1955 1955 20/10/1958 1958 2 1 4 3 3 3 1 4 -3 0
800 THI 21/10/1958 1958 15/1/1968 1968 1 0 0 1 4 1 0 7 -7 0
800 THI 16/1/1968 1968 10/2/1969 1969 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
800 THI 11/2/1969 1969 17/11/1971 1971 3 3 4 3 3 3 4 2 2 0
800 THI 18/11/1971 1971 14/10/1973 1973 1 0 0 1 4 1 0 7 -7 0
800 THI 15/10/1973 1973 7/10/1974 1974 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
800 THI 8/10/1974 1974 6/10/1976 1976 3 3 4 3 2 3 4 1 3 0
800 THI 7/10/1976 1976 20/11/1977 1977 1 0 0 1 4 1 0 7 -7 0
800 THI 21/11/1977 1977 18/12/1978 1978 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
800 THI 19/12/1978 1978 24/7/1988 1988 2 2 4 3 2 3 3 1 2 0
800 THI 25/7/1988 1988 23/2/1991 1991 3 3 4 3 2 3 4 1 3 0
800 THI 24/2/1991 1991 13/9/1992 1992 1 0 0 3 3 3 1 2 -1 0
800 THI 14/9/1992 1992 24/2/2006 2006 3 3 4 7 2 4 9 0 9 0
800 THI 19/9/2006 2006 4/6/2007 2007 2 1 4 3 3 2 0 5 -5 0
800 THI 25/2/2006 2006 18/9/2006 2006 3 3 4 7 2 3 8 0 8 0
800 THI 5/6/2007 2007 31/12/2007 2007 2 1 4 4 3 3 2 3 -1 0
811 CAM 9/11/1953 1953 11/9/1955 1955 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
811 CAM 12/9/1955 1955 18/3/1970 1970 2 1 4 1 4 1 0 9 -9 0
811 CAM 19/3/1970 1970 4/6/1972 1972 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
811 CAM 5/6/1972 1972 17/4/1975 1975 2 0 0 1 3 2 0 5 -5 0
811 CAM 18/4/1975 1975 30/3/1976 1976 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
811 CAM 31/3/1976 1976 7/1/1979 1979 2 0 0 1 4 1 0 7 -7 0
811 CAM 8/1/1979 1979 16/10/1988 1988 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
811 CAM 17/10/1988 1988 23/5/1993 1993 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
811 CAM 24/5/1993 1993 5/7/1997 1997 2 2 4 3 3 3 3 2 1 0
811 CAM 6/7/1997 1997 30/11/1998 1998 1 0 0 1 4 1 0 7 -7 0
811 CAM 1/12/1998 1998 31/12/2007 2007 2 0 0 4 3 4 3 1 2 0
